Product_Name,Stars,Ratings,Reviews,CurrentPrice,MRP,Processor,RAM,Storage,ImageURL
ASUS Zenbook 14 OLED Touch Core i5 12th Gen,5,3,0,₹87990,₹114990,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/z/q/-original-imagpxgqhgcfekmy.jpeg?q=70
Lenovo Legion Ryzen 7 Octa Core 5800H,4.7,9,0,₹84990,₹120290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/0/x/z/15ach6-gaming-laptop-lenovo-original-imaghnqezskfgzas.jpeg?q=70
ASUS TUF Gaming F15 (2022) Core i7 12th Gen,4.3,86,10,₹93990,₹137990,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/l/7/m/-original-imagetj2awbvdju6.jpeg?q=70
ASUS ROG Zephyrus M16 (2023) with 90WHr Battery Intel H,0,0,0,₹364990,₹431990,Intel Core i9 Processor (13th Gen),32 GB DDR5 RAM,2 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/w/v/-original-imagz42t4hryjrv3.jpeg?q=70
ASUS ROG Zephyrus Duo 16 (2022) Dual Screen Laptop with 90Whr Battery Ryzen 7 Octa Core 6800H,0,0,0,₹224990,₹298990,AMD Ryzen 7 Octa Core Processor,32 GB DDR5 RAM,2 TB SSD,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/5/q/p/gx650rm-ls019ws-gaming-laptop-asus-original-imagfyg8tkytthbb.jpeg?q=70
Lenovo IdeaPad Ryzen 7 Octa Core 5800H,4.4,75,8,₹72990,₹116090,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70
DELL G15 Ryzen 5 Hexa Core 5600H,4.5,54,9,₹76990,₹108000,NVIDIA GEFORCE RTX 3050,15.6 inches Full HD, 2-sided narrow bezel, 120Hz, 250 Nits,Game shift key for Turbo boost of power,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/x/4/j/g15-5515-gaming-laptop-dell-original-imag7chqvu3veeaz.jpeg?q=70
ASUS Vivobook 14 (2023) Core i5 13th Gen,0,0,0,₹63990,₹79990,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/m/u/-original-imagpxgqbef23gbq.jpeg?q=70
ASUS ROG Strix G15 Advantage Edition Ryzen 9 Octa Core AMD R9,4.6,267,56,₹154990,₹207990,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ks7tuvk0/computer/t/j/v/g513qy-hq008ts-gaming-laptop-asus-original-imag5tthdvxrbrnv.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,650,217,₹16990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
ASUS TUF Gaming F15 Core i5 10th Gen,4.4,6233,605,₹58990,₹70990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/s/z/r/-original-imagetgzg4pgszmt.jpeg?q=70
DELL Alienware Core i9 12th Gen,0,0,0,₹334990,₹374003,Intel Core i9 Processor (12th Gen),32 GB DDR5 RAM,1 TB HDD|1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/s/g/r/alienware-x17-r2-gaming-laptop-dell-original-imagjh6whbhgguhg.jpeg?q=70
ASUS ROG Flow Z13 (2022) Core i7 12th Gen,0,0,0,₹131990,₹215990,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4n2oi80/computer/i/g/f/-original-imagfhpzm88zjzyc.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,131,51,₹18990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
ASUS Zenbook 14 OLED (2023) Intel EVO P,0,0,0,₹97990,₹120990,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/p/l/-original-imagpxgrfh4azbnc.jpeg?q=70
ASUS Vivobook Pro 15 Ryzen 7 Octa Core 5800H,0,0,0,₹79990,₹86990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/s/4/m6500qc-hn742ws-creator-laptop-asus-original-imagnpk8aquksxgr.jpeg?q=70
ASUS ROG Zephyrus Duo 16 (2022) Dual Screen Laptop with 90Whr Battery Ryzen 9 Octa Core 6900HX,0,0,0,₹361990,₹431990,AMD Ryzen 9 Octa Core Processor,32 GB DDR5 RAM,2 TB SSD,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/5/q/p/gx650rm-ls019ws-gaming-laptop-asus-original-imagfyg8tkytthbb.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.4,171,20,₹68990,₹99640,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
DELL Vostro Ryzen 7 Octa Core 5825U,5,3,1,₹71590,₹99693,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/j/k/m/vostro-5625-thin-and-light-laptop-dell-original-imagkz88uc9ekuxa.jpeg?q=70
DELL Ryzen 9 Octa Core 6900HX,0,0,0,₹136990,₹190925,AMD Ryzen 9 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/7/5/r/g15-5525-gaming-laptop-dell-original-imagf4haxvzux68z.jpeg?q=70
DELL Inspiron Core i5 11th Gen,0,0,0,₹62490,₹82837,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/c/y/inspiron-3511-thin-and-light-laptop-dell-original-imagjh6h55w6r98g.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,4.2,95,12,₹53990,₹89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/k/d/14iau7-gaming-laptop-lenovo-original-imaghnq4zafgebtu.jpeg?q=70
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 7 Octa Core AMD R7,4.4,9,0,₹124990,₹184990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l0vbukw0/computer/z/o/e/-original-imagckcfz6jgjn3z.jpeg?q=70
ASUS TUF Dash F15 Core i7 12th Gen,4.5,191,19,₹101990,₹128990,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l572ufk0/computer/r/n/k/fx517zc-hn108ws-gaming-laptop-asus-original-imagfxj5nfwkg5s7.jpeg?q=70
Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H,0,0,0,₹179990,₹251890,AMD Ryzen 7 Octa Core Processor,32 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/k/3/16ach6h-gaming-laptop-lenovo-original-imaghnqmmbu84dyf.jpeg?q=70
Lenovo Legion 5 Ryzen 7 Octa Core 5800H,4.1,26,5,₹104990,₹162290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/0/v/15ach6h-gaming-laptop-lenovo-original-imagheh6fngdnzav.jpeg?q=70
ASUS ROG Strix SCAR 15 Core i9 12th Gen,0,0,0,₹281990,₹362990,Intel Core i9 Processor (12th Gen),32 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l1jmc280/computer/d/u/f/g533zw-ln136ws-gaming-laptop-asus-original-imagd39725zjzt5v.jpeg?q=70
ASUS ROG Strix G15 with 90Whr Battery Ryzen 7 Octa Core 5800H,5,6,0,₹146990,₹176990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/koad9jk0/computer/u/r/2/na-gaming-laptop-asus-original-imag2sc5zgzhcsjd.jpeg?q=70
ASUS ROG Strix G15 Advantage Edition with 90Whr Battery Ryzen 9 Octa Core 5980HX,4.9,24,3,₹124990,₹197990,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l41n2q80/computer/t/z/r/-original-imagff79mr7h8fyu.jpeg?q=70
Lenovo Legion Ryzen 7 Octa Core 5800H,4.7,9,0,₹84990,₹120290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/0/x/z/15ach6-gaming-laptop-lenovo-original-imaghnqezskfgzas.jpeg?q=70
DELL Alienware Core i7 12th Gen,0,0,0,₹280490,₹365284,Intel Core i7 Processor (12th Gen),32 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/8/0/c/-original-imagz77t9zgvcrjh.jpeg?q=70
ASUS (2022) Celeron Dual Core,4.2,246,22,₹20990,₹30990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,128 GB SSD,https://rukminim1.flixcart.com/image/312/312/l23mhzk0/computer/e/6/4/br1100cka-gj0722w-laptop-asus-original-imagdgsbfwfbzdmw.jpeg?q=70
ASUS ROG Flow Z13 (2022) with RTX 3080 eGPU Core i9 12th Gen,0,0,0,₹304980,₹383990,Intel Core i9 Processor (12th Gen),16 GB LPDDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l4n2oi80/computer/l/0/n/-original-imagfhpzzb36whbn.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,650,217,₹16990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
ASUS Chromebook Flip Touch Celeron Dual Core,4,2747,387,₹16990,₹31990,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/s/z/n/-original-imagg3fxfrttfgvj.jpeg?q=70
DELL Ryzen 5 Hexa Core AMD R5,4.5,269,25,₹75990,₹102522,Processor: AMD Ryzen R5-5600H (3.30 GHz up to 4.20 GHz) 16MB L3,RAM & Storage: 16GB DDR4 (2 DIMM Slots) & 512GB SSD,Display: 15.6" FHD WVA AG 250 nits 120Hz Narrow Border, Backlit Keyboard Orange,https://rukminim1.flixcart.com/image/312/312/l0zm64w0/computer/e/g/8/g15-5515-gaming-laptop-dell-original-imagcnty69nhzy58.jpeg?q=70
ASUS ROG Flow X13 (2022) Ryzen 9 Octa Core 6900HS,0,0,0,₹131990,₹188990,AMD Ryzen 9 Octa Core Processor,16 GB LPDDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/koad9jk0/computer/g/m/j/na-gaming-laptop-asus-original-imag2s5nf2wgh4hz.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,131,51,₹18990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
ASUS Zenbook 14 OLED (2023) Intel EVO P,0,0,0,₹97990,₹120990,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/p/l/-original-imagpxgrfh4azbnc.jpeg?q=70
ALIENWARE Core i9 10th Gen,4.6,10,3,₹325990,₹377798,NVIDIA GeForce RTX 2080 with Max-Q,15.6 inch Full HD LED Backlit Anti-glare IPS Display, 300 Hz, 300 Nits,Tobii-eye tracking to track head pose, presence, fine gaze and eye position,https://rukminim1.flixcart.com/image/312/312/kcauaa80/computer/8/k/e/alienware-original-imaftgn37g4vzqmy.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7,4.4,75,8,₹80990,₹113290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,4.2,95,12,₹53990,₹89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/k/d/14iau7-gaming-laptop-lenovo-original-imaghnq4zafgebtu.jpeg?q=70
Lenovo Legion 5 Pro Ryzen 7 Octa Core 6800H,0,0,0,₹189990,₹251890,AMD Ryzen 7 Octa Core Processor,32 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/y/8/16arh7h-gaming-laptop-lenovo-original-imagmg7vafrxd7br.jpeg?q=70
ASUS TUF Gaming F17 Intel H,0,0,0,₹64990,₹77990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/h/g/-original-imagpbycdv8t3pmh.jpeg?q=70
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS,0,0,0,₹211990,₹254990,AMD Ryzen 9 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/e/u/f/ga503rm-hq030ws-gaming-laptop-asus-original-imagfyjedtcx2vfw.jpeg?q=70
Lenovo Legion 5 Ryzen 7 Octa Core 5800H,4.1,26,5,₹104990,₹162290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/0/v/15ach6h-gaming-laptop-lenovo-original-imagheh6fngdnzav.jpeg?q=70
ASUS ROG Zephyrus G14 with 76WHr Battery Ryzen 7 Octa Core 6800HS,0,0,0,₹131990,₹176990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/5/i/3/ga402rjz-l4135ws-thin-and-light-laptop-asus-original-imagmm76favtvwjx.jpeg?q=70
DELL Alienware Core i9 12th Gen,0,0,0,₹304990,₹350628,Intel Core i9 Processor (12th Gen),32 GB LPDDR5 RAM,1 TB HDD|1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/w/w/c/alienware-x15-r2-gaming-laptop-dell-original-imagjh6q9spzzxmu.jpeg?q=70
ASUS TUF Gaming F15 with 90WHr Battery Intel H,0,0,0,₹99990,₹155990,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/4/w/u/-original-imagpkbuhhgapzxu.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.4,171,20,₹68990,₹99640,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
DELL Inspiron Ryzen 7 Octa Core 5825U,5,3,0,₹88990,₹116363,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1mh7rk0/computer/q/w/0/inspiron-7425-notebook-dell-original-imagd5hbw6vhe4f2.jpeg?q=70
DELL G15 Core i5 12th Gen,4.2,16,2,₹79990,₹138468,Intel Core i5 Processor (12th Gen),8 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70
DELL Alienware Core i7 12th Gen,0,0,0,₹168990,₹194990,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/d/z/alienware-m15-r7-gaming-laptop-dell-original-imagjwuuwrqkdbpk.jpeg?q=70
Lenovo Legion Ryzen 7 Octa Core 5800H,4.7,9,0,₹84990,₹120290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/0/x/z/15ach6-gaming-laptop-lenovo-original-imaghnqezskfgzas.jpeg?q=70
GIGABYTE G5 KD Core i5 11th Gen,4.8,4,1,₹79990,₹151800,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/x/j/-original-imaggsydfffhrvje.jpeg?q=70
ASUS ROG Zephyrus G14 (2022) Ryzen 9 Octa Core 6900HS,0,0,0,₹176990,₹246990,AMD Ryzen 9 Octa Core Processor,32 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l572ufk0/computer/a/d/c/ga402rk-l8148ws-gaming-laptop-asus-original-imagfxjzyxffkrz6.jpeg?q=70
DELL Ryzen 7 Octa Core 6800H,0,0,0,₹146990,₹206581,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/7/5/r/g15-5525-gaming-laptop-dell-original-imagf4haxvzux68z.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,650,217,₹16990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
ASUS ROG Flow Z13 (2022) Core i9 12th Gen,0,0,0,₹161990,₹215990,Intel Core i9 Processor (12th Gen),16 GB LPDDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l4n2oi80/computer/i/g/f/-original-imagfhpzm88zjzyc.jpeg?q=70
ASUS Zenbook S 13 OLED (2023) 1 cm Thin & 1 kg Light, Intel EVO Core i7 13th Gen,0,0,0,₹129990,₹158990,Intel Core i7 Processor (13th Gen),16 GB LPDDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/g/u/h/-original-imagpxgq7r3gza5v.jpeg?q=70
ASUS ROG Strix G17 with 90Whr Battery Ryzen 9 Octa Core 6900HX,0,0,0,₹210990,₹272990,AMD Ryzen 9 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/e/t/g713rs-ll023ws-gaming-laptop-asus-original-imaghyvm3bkwrsy9.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,131,51,₹18990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
ASUS Zenbook 14 Flip Ryzen 5 Hexa Core 5600H,4.8,11,3,₹91990,₹116990,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l12h1u80/computer/q/v/b/-original-imagcpjgkhmevytp.jpeg?q=70
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS,4,6,1,₹161990,₹201990,AMD Ryzen 9 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/e/u/f/ga503rm-hq030ws-gaming-laptop-asus-original-imagfyjedtcx2vfw.jpeg?q=70
Lenovo IdeaPad Flex 5 Intel Core i3 12th Gen,0,0,0,₹60990,₹86690,Intel Core i3 Processor (12th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/9/z/x/14alc7-thin-and-light-laptop-lenovo-original-imaggujjhgppfkfg.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.4,171,20,₹68990,₹99640,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7,4.5,418,47,₹76990,₹103490,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/u/h/h/15ach6-gaming-laptop-lenovo-original-imaggmxtjewnjpeq.jpeg?q=70
ASUS ROG Zephyrus M16 (2022) Core i9 12th Gen,4.7,3,2,₹241990,₹287990,Intel Core i9 Processor (12th Gen),32 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l1dwknk0/computer/9/h/w/-original-imagcyqrxezssnue.jpeg?q=70
Lenovo Ideapad 5 Ryzen 7 Octa Core 5700U,3.8,4,2,₹66999,₹95090,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kpft18w0/computer/h/w/s/ideapad-5-thin-and-light-laptop-lenovo-original-imag3zhyavdrftyq.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,4.2,95,12,₹53990,₹89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/k/d/14iau7-gaming-laptop-lenovo-original-imaghnq4zafgebtu.jpeg?q=70
ASUS ROG Flow Z13 (2022) Core i9 12th Gen,0,0,0,₹171990,₹240990,Intel Core i9 Processor (12th Gen),16 GB LPDDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l4n2oi80/computer/i/g/f/-original-imagfhpzm88zjzyc.jpeg?q=70
acer aspire 5 gaming Core i5 12th Gen,4,6,0,₹62999,₹89990,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l51d30w0/computer/s/g/x/a515-57g-gaming-laptop-acer-original-imagft36qhxsm89g.jpeg?q=70
DELL G15 Core i7 12th Gen,4.5,16,0,₹149990,₹189620,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70
Lenovo Legion 5 Ryzen 7 Octa Core 5800H,4.1,26,5,₹104990,₹162290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/0/v/15ach6h-gaming-laptop-lenovo-original-imagheh6fngdnzav.jpeg?q=70
ASUS VivoBook Flip 14 Core i5 11th Gen,4.5,118,9,₹63990,₹69990,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3t2fm80/computer/p/q/q/-original-imageuecysr3cuca.jpeg?q=70
ASUS ROG Flow Z13 (2022) Core i5 12th Gen,4.3,3,0,₹96990,₹179990,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4n2oi80/computer/i/g/f/-original-imagfhpzm88zjzyc.jpeg?q=70
DELL Inspiron Core i5 12th Gen,3.9,19,0,₹60890,₹81487,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/h/w/-original-imaghzahgukpkyfu.jpeg?q=70
Lenovo Legion Ryzen 7 Octa Core 5800H,4.7,9,0,₹84990,₹120290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/0/x/z/15ach6-gaming-laptop-lenovo-original-imaghnqezskfgzas.jpeg?q=70
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U,4.1,119,16,₹50990,₹78290,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/d/s/h/na-thin-and-light-laptop-lenovo-original-imag3dz5ut6ds7eg.jpeg?q=70
ASUS Vivobook Pro 14X OLED with ASUS DialPad Ryzen 9 Octa Core 5900HX,4.3,20,1,₹101990,₹149990,AMD Ryzen 9 Octa Core Processor,8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/computer/r/0/d/-original-imag98fvf2yr5xz7.jpeg?q=70
ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS,0,0,0,₹147990,₹201990,AMD Ryzen 7 Octa Core Processor,32 GB LPDDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/y/w/x/gv301ra-li030ws-thin-and-light-laptop-asus-original-imagfyg7mmnyhfmz.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,650,217,₹16990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
DELL G15 Core i7 11th Gen,4.5,2,1,₹99000,₹131719,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/q/g/r/g15-5511-se-gaming-laptop-dell-original-imagcqvag8kygrfj.jpeg?q=70
acer Swift 3 Ryzen 5 Hexa Core 5500U,4.5,35,8,₹55990,₹89999,AMD Ryzen 5 Hexa Core Processor,8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kt4ozgw0/computer/k/r/h/swift-3-thin-and-light-laptop-acer-original-imag6jer4nhrjth2.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4.1,92,10,₹55890,₹76139,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
